Department,Salary,ActiveProjects,AvgMonthlyHours,YearsAtCompany,WorkAccidents,ReceivedPromotion,LastEvaluation,SatisfactionScore,Attrition
sales,low,4,153,4,False,False,0.89,0.86,False
sales,low,3,119,2,False,False,0.38,0.43,False
sales,low,4,141,2,True,False,0.67,0.67,False
IT,low,4,161,3,False,False,0.6,0.92,False
product_management,low,2,186,2,False,False,0.46,0.43,False
product_management,low,3,252,4,False,False,0.8,0.52,False
product_management,low,3,182,3,True,False,0.42,0.16,False
product_management,low,4,264,2,True,False,0.6,0.49,False
IT,low,4,167,3,False,False,0.63,0.37,False
management,high,5,171,3,False,False,0.68,0.98,False
management,high,5,130,4,False,False,0.97,0.33,False
management,high,5,271,4,False,False,0.79,0.14,False
management,high,5,249,3,True,False,0.79,0.54,False
management,high,4,180,4,False,False,0.48,0.63,False
management,high,4,220,3,True,False,0.69,0.55,False
marketing,medium,3,210,4,True,False,0.53,0.84,False
sales,medium,4,258,2,False,False,0.97,0.51,False
accounting,medium,3,150,4,False,True,0.75,0.15,False
support,medium,5,259,3,False,True,0.79,0.97,False
engineering,medium,3,231,3,False,True,0.69,0.67,False
management,medium,4,220,3,False,True,0.67,0.48,False
marketing,medium,4,149,3,False,True,0.58,0.69,False
marketing,medium,3,238,4,False,True,0.62,0.6,False
marketing,medium,2,209,5,False,True,0.71,0.82,False
sales,medium,4,149,3,False,True,0.95,0.86,False
sales,medium,4,264,3,False,False,0.59,0.69,False
sales,high,5,207,2,False,False,0.87,0.87,False
sales,low,3,239,6,False,False,0.78,0.17,False
sales,medium,6,239,5,False,False,0.51,0.94,False
sales,medium,4,258,3,False,False,1.0,0.5,False
sales,medium,3,203,3,False,False,0.72,0.16,False
sales,medium,2,258,3,False,False,0.99,0.89,False
IT,low,3,257,3,True,False,0.51,0.69,False
product_management,low,5,134,3,False,False,0.51,0.5,False
product_management,low,6,240,2,False,False,0.46,0.16,False
product_management,low,2,237,5,True,False,0.99,0.75,False
product_management,low,5,157,2,False,False,0.66,0.64,False
IT,low,4,275,3,False,False,0.43,0.78,False
management,high,2,228,3,False,False,0.74,0.81,False
management,high,3,254,2,False,False,0.58,0.55,False
management,high,4,257,2,False,False,0.53,0.53,False
management,high,3,231,2,True,False,0.73,0.69,False
management,high,3,217,3,False,False,0.53,0.8,False
management,high,3,286,6,False,False,0.98,0.77,False
marketing,low,4,236,3,False,False,0.8,0.84,False
sales,low,4,215,2,False,False,0.55,0.64,False
accounting,low,4,157,3,False,False,0.57,0.78,False
support,low,3,149,3,False,False,0.7,0.67,False
engineering,low,3,221,2,False,False,0.77,0.81,False
management,low,4,238,2,False,False,0.82,0.91,False
marketing,medium,6,250,2,False,False,0.89,0.75,False
marketing,medium,3,202,4,True,False,0.96,0.78,False
marketing,medium,4,173,2,False,False,0.52,0.54,False
sales,medium,5,250,3,True,False,0.71,0.77,False
sales,medium,4,270,3,True,False,0.63,0.89,False
sales,medium,3,232,5,False,False,0.98,0.16,False
sales,medium,4,260,3,False,False,0.99,0.77,False
sales,medium,5,232,4,False,False,0.48,0.69,False
sales,medium,4,134,3,False,False,0.81,0.61,False
sales,medium,4,189,3,False,False,0.81,0.59,False
IT,medium,4,113,3,False,False,0.8,0.58,False
product_management,medium,5,264,3,False,False,0.67,0.88,False
product_management,high,5,260,2,False,False,0.63,0.51,False
product_management,low,3,132,3,False,False,0.7,0.31,False
product_management,medium,4,168,3,False,False,0.52,0.52,False
IT,medium,3,186,3,True,False,0.46,0.57,False
management,high,3,267,2,False,False,0.77,0.5,False
management,high,3,180,3,False,False,0.63,0.74,False
management,high,3,211,3,False,False,0.77,0.74,False
management,high,2,268,2,False,False,0.51,0.82,False
management,high,3,206,3,False,False,0.71,0.74,False
management,high,6,113,3,False,False,0.59,0.2,False
marketing,low,4,179,3,False,False,0.48,0.63,False
sales,low,6,157,6,True,False,0.8,0.19,False
accounting,low,4,127,5,False,False,0.62,0.4,False
support,low,2,179,5,False,True,0.37,0.71,False
engineering,low,4,197,3,False,True,0.73,0.84,False
management,low,4,251,4,True,True,0.84,0.59,False
marketing,low,4,250,3,True,True,0.85,0.57,False
marketing,low,2,176,5,False,True,0.61,0.81,False
marketing,low,4,246,3,False,True,0.7,0.8,False
sales,low,3,155,3,False,True,0.66,0.49,False
sales,low,3,178,2,False,True,0.64,0.55,False
sales,low,3,213,5,True,True,0.4,0.68,False
sales,low,3,150,2,False,True,0.67,0.55,False
sales,low,3,166,2,False,False,0.62,0.59,False
sales,low,5,169,4,False,False,0.8,0.91,False
sales,low,4,208,3,False,False,0.9,0.48,False
sales,low,3,209,2,False,False,0.66,0.84,False
IT,medium,4,167,3,False,False,0.54,0.73,False
product_management,medium,6,281,3,False,False,0.59,0.28,False
product_management,medium,3,156,4,False,False,0.65,0.77,False
product_management,medium,3,265,3,False,False,0.65,0.67,False
product_management,medium,3,142,3,True,False,0.53,0.5,False
IT,medium,3,143,4,False,False,0.47,0.32,False
r&d,medium,3,134,3,False,False,0.78,0.57,False
r&d,medium,5,268,3,False,False,0.8,0.51,False
r&d,medium,3,255,2,False,False,0.6,0.61,False
r&d,medium,4,157,2,False,False,0.73,0.83,False
r&d,medium,5,151,3,False,False,0.97,0.87,False
r&d,medium,3,157,2,False,False,0.63,0.7,False
marketing,high,3,139,3,False,False,0.65,0.78,False
sales,low,4,196,2,True,False,0.53,0.71,False
accounting,medium,3,159,2,False,False,0.99,0.68,False
support,medium,4,224,4,True,False,0.53,0.75,False
engineering,medium,3,215,7,True,False,0.53,0.7,False
management,medium,5,157,7,True,False,0.94,0.59,False
marketing,low,4,157,7,False,False,0.87,0.64,False
marketing,low,5,146,7,True,False,0.88,0.61,False
marketing,low,2,286,7,False,False,0.49,0.77,False
sales,low,3,203,3,False,False,0.64,0.51,False
sales,low,3,168,7,False,False,0.49,0.49,False
sales,low,3,170,7,False,False,0.75,0.77,False
sales,low,3,266,7,False,False,0.86,0.31,False
sales,low,3,183,3,False,False,0.76,0.54,False
sales,low,4,264,3,False,False,0.66,0.56,False
sales,low,4,205,3,False,False,0.77,0.65,False
sales,low,2,192,3,False,False,0.36,0.49,False
engineering,low,3,176,3,False,False,0.79,0.82,False
support,low,3,183,2,False,False,0.52,0.6,False
support,low,3,156,6,True,False,0.63,0.64,False
support,low,3,150,3,False,False,0.68,0.7,False
support,low,4,204,8,True,False,0.89,0.65,False
support,low,5,131,8,False,False,0.78,0.69,False
support,low,5,248,8,True,False,0.74,0.93,False
support,low,4,168,8,False,False,0.52,0.55,False
support,low,4,146,8,True,False,0.87,0.75,False
support,low,4,246,3,False,False,0.43,0.47,False
support,medium,5,216,10,True,False,0.88,0.72,False
support,medium,3,203,10,False,False,0.92,0.59,False
engineering,medium,3,199,10,False,False,0.49,0.98,False
engineering,medium,2,102,8,False,False,0.52,0.39,False
engineering,medium,4,139,8,False,False,0.87,0.93,False
management,medium,5,208,8,True,False,0.97,0.71,False
IT,medium,4,215,4,False,False,0.54,0.49,False
IT,medium,4,233,3,False,False,0.93,0.63,False
IT,medium,3,169,10,False,False,0.64,0.45,False
IT,medium,3,190,10,True,False,0.64,0.77,False
IT,medium,4,236,7,False,False,0.63,0.77,False
product_management,medium,4,266,7,False,False,0.92,0.5,False
product_management,high,4,156,7,False,False,0.42,0.45,False
product_management,low,4,153,7,False,False,0.47,0.81,False
product_management,medium,3,175,3,False,False,0.67,0.83,False
IT,medium,6,174,10,False,False,0.76,0.47,False
management,high,4,154,10,False,False,0.89,0.25,False
management,high,5,251,10,False,False,0.55,0.89,False
management,high,3,164,10,False,False,0.57,0.97,False
management,high,2,225,10,False,False,0.65,0.6,False
management,high,2,134,10,False,False,0.72,0.67,False
management,high,3,144,3,False,False,0.77,0.89,False
sales,low,5,211,3,False,False,0.91,0.6,False
sales,low,4,139,3,False,False,0.79,0.64,False
sales,low,3,268,3,False,False,0.66,0.57,False
sales,low,5,171,3,True,False,0.98,0.56,False
sales,medium,4,260,2,False,False,0.9,0.6,False
sales,medium,6,224,3,False,False,0.66,0.17,False
sales,medium,4,233,3,False,False,0.49,0.74,False
sales,medium,3,125,7,False,False,0.41,0.44,False
sales,medium,4,233,7,False,False,0.89,0.51,False
sales,medium,3,162,7,False,False,0.57,0.86,False
sales,medium,4,198,7,False,False,0.48,0.96,False
sales,medium,4,198,7,False,False,0.82,0.87,False
sales,medium,3,243,3,True,False,0.79,0.58,False
sales,medium,4,281,7,False,False,0.56,0.24,False
sales,medium,4,259,7,True,False,0.8,0.42,False
sales,medium,4,184,7,False,False,0.94,0.65,False
sales,medium,6,189,3,True,False,0.92,0.73,False
sales,medium,4,258,3,False,False,0.6,0.63,False
sales,medium,4,225,3,False,False,0.48,0.95,False
sales,medium,5,145,3,False,False,0.83,0.52,False
sales,medium,3,164,3,False,False,0.55,0.96,False
sales,medium,4,254,2,False,False,0.51,0.66,False
sales,medium,4,154,6,True,False,0.44,0.98,False
sales,medium,5,248,3,False,False,0.79,0.56,False
sales,medium,3,154,8,True,False,0.54,0.97,False
sales,medium,3,242,8,False,False,0.92,0.72,False
sales,medium,4,194,8,False,False,0.78,0.74,False
sales,medium,5,261,8,False,False,0.6,0.2,False
sales,medium,3,245,8,False,False,0.56,0.73,False
sales,low,3,247,3,False,False,0.79,0.76,False
sales,low,4,147,10,False,False,0.54,0.65,False
sales,low,3,139,10,True,False,0.5,0.66,False
sales,low,6,137,10,False,False,0.97,0.96,False
sales,low,4,177,8,False,False,0.55,0.57,False
IT,low,4,184,8,False,False,0.82,0.61,False
product_management,low,3,212,8,False,False,0.69,0.57,False
product_management,low,3,159,4,False,False,0.47,0.59,False
product_management,low,4,178,3,False,False,0.68,0.92,False
product_management,low,3,149,10,False,False,0.56,0.79,False
IT,low,4,223,10,False,False,0.66,0.95,False
management,high,6,263,7,False,False,0.81,0.24,False
management,high,4,161,7,False,False,0.52,0.49,False
management,high,3,192,7,False,False,0.68,0.49,False
management,high,5,215,7,False,False,0.51,0.97,False
management,high,4,261,3,False,False,0.78,0.55,False
management,high,5,222,10,False,False,0.56,0.76,False
marketing,low,3,223,10,False,False,0.99,0.53,False
sales,low,3,182,10,False,False,0.86,0.51,False
accounting,low,2,204,10,False,False,0.93,0.57,False
support,low,3,195,10,False,False,0.91,0.58,False
engineering,low,4,146,10,False,False,0.98,0.6,False
management,low,4,233,4,True,False,0.74,0.65,False
marketing,low,2,147,3,False,False,0.75,0.91,False
marketing,low,3,156,5,False,False,0.55,0.65,False
marketing,low,3,240,2,True,False,0.49,0.18,False
sales,low,4,177,7,False,False,0.9,0.66,False
sales,medium,3,135,7,False,False,0.8,0.78,False
sales,medium,5,178,7,True,False,0.65,0.82,False
sales,medium,3,190,7,False,False,0.64,0.54,False
sales,medium,3,240,7,False,False,0.84,0.95,False
sales,medium,4,172,3,False,False,0.85,0.65,False
sales,medium,3,271,7,False,False,0.55,0.83,False
sales,medium,5,188,7,False,False,0.6,0.15,False
IT,medium,4,197,7,False,False,0.59,0.59,False
product_management,medium,5,151,3,False,False,0.94,0.99,False
product_management,medium,3,263,3,False,False,0.72,0.76,False
product_management,medium,2,223,3,False,False,0.67,0.64,False
product_management,medium,4,151,3,False,False,0.75,0.95,False
IT,high,3,191,3,False,False,0.66,0.53,False
management,high,2,162,2,False,False,0.5,0.59,False
management,high,5,195,6,False,False,0.86,0.69,False
management,high,4,222,3,False,False,0.49,0.5,False
management,high,3,179,8,False,False,0.96,0.89,False
management,high,3,106,8,False,False,0.39,0.56,False
management,high,3,214,8,True,False,0.68,0.77,False
marketing,high,3,259,8,True,False,0.75,0.15,False
sales,low,3,145,8,False,False,0.58,0.88,False
accounting,low,4,153,3,False,False,0.86,0.89,False
support,low,2,117,10,True,False,0.52,0.65,False
engineering,low,3,207,10,False,False,0.99,0.58,False
management,low,3,265,10,True,False,0.85,0.56,False
marketing,low,5,279,8,False,False,0.72,0.25,False
marketing,low,4,225,8,False,False,0.89,0.87,False
marketing,low,3,158,8,True,False,0.4,0.62,False
sales,medium,4,211,4,False,False,0.75,0.72,False
sales,medium,4,175,3,False,False,0.94,0.49,False
sales,medium,4,224,10,False,False,0.91,0.57,False
sales,medium,3,190,10,False,False,0.65,0.63,False
sales,medium,5,240,7,False,False,0.63,0.91,False
sales,medium,5,225,7,False,False,0.68,0.7,False
sales,medium,5,192,7,False,False,0.95,0.66,False
IT,medium,5,262,7,False,False,0.48,0.77,False
product_management,medium,3,250,3,True,False,0.97,0.68,False
product_management,medium,3,155,10,False,False,0.46,0.34,False
product_management,medium,4,238,10,True,False,0.64,0.97,False
product_management,medium,4,249,10,False,False,0.75,0.57,False
IT,medium,3,272,10,False,False,0.65,0.66,False
management,high,4,162,10,False,False,0.67,0.68,False
management,high,4,254,10,False,False,0.78,0.49,False
management,high,4,184,3,False,False,0.66,0.72,False
management,high,4,269,10,False,False,0.89,0.77,False
management,high,3,201,10,False,False,0.73,0.77,False
management,high,4,247,10,False,False,0.73,0.59,False
marketing,medium,6,221,10,False,False,0.67,0.41,False
sales,medium,5,247,10,False,False,0.64,0.94,False
accounting,medium,4,135,10,False,False,0.61,0.91,False
support,medium,3,260,4,True,False,0.84,0.7,False
engineering,high,3,188,3,False,False,0.52,0.51,False
management,low,4,159,5,False,False,0.7,0.22,False
marketing,medium,3,153,2,False,False,0.65,0.69,False
marketing,medium,5,167,7,False,False,0.68,0.2,False
marketing,medium,3,158,7,False,False,0.85,0.9,False
sales,medium,3,180,7,False,False,0.85,0.76,False
sales,medium,3,211,7,False,False,0.51,0.88,False
sales,medium,4,104,7,True,False,0.63,0.31,False
sales,medium,6,174,3,False,False,0.66,0.17,False
sales,medium,3,195,7,False,False,0.77,0.91,False
sales,medium,5,211,7,True,False,0.38,0.97,False
sales,medium,5,232,7,False,False,0.77,0.61,False
sales,low,5,216,3,False,False,0.67,0.74,False
IT,low,5,265,3,False,False,0.82,0.65,False
product_management,low,5,184,3,False,False,0.73,0.87,False
product_management,low,5,244,3,False,False,0.71,0.56,False
product_management,low,4,202,3,False,False,0.69,0.78,False
product_management,low,3,146,2,False,False,0.57,0.73,False
IT,low,4,161,6,False,False,0.78,0.66,False
r&d,high,5,280,3,True,False,0.81,0.15,False
r&d,low,5,208,8,True,False,0.69,0.52,False
r&d,high,6,134,8,False,False,0.66,0.44,False
r&d,high,3,162,8,False,False,0.7,0.7,False
r&d,low,5,209,8,True,False,0.52,0.63,False
r&d,low,3,265,8,False,False,0.59,0.89,False
marketing,high,4,173,3,False,False,0.85,0.96,False
sales,low,4,261,10,True,False,0.99,0.98,False
accounting,medium,3,204,10,False,False,0.82,0.62,False
support,high,3,144,10,True,False,0.73,0.62,False
engineering,medium,5,113,8,False,False,0.43,0.69,False
management,medium,4,144,8,False,False,0.91,0.5,False
marketing,medium,5,140,8,False,False,0.93,0.71,False
marketing,medium,3,245,4,False,False,0.68,0.5,False
marketing,high,3,188,3,False,False,0.6,0.93,False
sales,medium,5,199,10,True,False,0.77,0.95,False
sales,medium,6,154,10,True,False,0.61,0.17,False
sales,medium,4,138,7,False,False,0.68,0.92,False
sales,high,3,147,7,False,False,0.48,0.64,False
sales,medium,6,173,7,False,False,0.42,0.27,False
sales,high,3,223,7,False,False,0.87,0.66,False
sales,low,3,200,3,False,False,0.69,0.59,False
sales,medium,4,189,10,False,False,0.98,0.93,False
engineering,medium,5,133,10,False,False,0.67,0.58,False
support,medium,3,160,10,False,False,0.6,0.96,False
support,medium,3,153,10,False,False,0.85,0.69,False
support,low,4,142,10,True,False,0.38,0.41,False
support,low,3,167,10,False,False,0.41,0.36,False
support,low,4,227,2,False,False,0.78,0.71,False
support,low,4,144,4,False,False,0.9,0.94,False
support,low,4,140,3,False,False,0.76,0.51,False
support,low,4,220,3,True,False,0.48,0.83,False
support,low,3,180,3,False,False,0.62,0.22,False
support,low,4,173,4,False,False,0.89,0.66,False
support,low,3,179,5,False,False,0.58,0.14,False
engineering,low,5,137,5,True,False,0.96,0.16,False
engineering,high,3,165,3,False,False,0.78,0.81,False
engineering,low,3,177,3,False,False,0.94,0.73,False
management,low,5,168,3,False,False,0.58,0.7,False
IT,low,3,245,4,False,False,0.73,0.62,False
IT,low,5,258,2,False,False,0.83,0.5,False
IT,high,3,159,2,False,False,0.88,0.7,False
IT,low,3,163,3,True,False,0.73,0.53,False
IT,low,3,174,2,False,False,0.9,0.87,False
product_management,low,3,214,2,True,False,0.6,0.59,False
product_management,high,4,191,3,True,False,0.67,0.94,False
product_management,low,5,272,5,False,False,0.53,0.2,False
product_management,medium,3,183,2,False,False,0.44,0.42,False
IT,high,4,135,2,False,False,0.66,0.43,False
management,high,6,154,2,False,False,0.76,0.43,False
management,high,5,238,3,False,False,0.86,0.77,False
management,high,2,235,3,False,False,0.98,0.76,False
management,high,3,215,4,False,False,0.9,0.82,False
management,high,5,234,2,False,False,0.66,0.75,False
management,high,4,187,3,False,False,0.98,0.63,False
sales,medium,3,133,3,False,False,0.75,0.51,False
sales,medium,3,123,5,False,False,0.7,0.23,False
sales,medium,4,202,3,False,False,0.58,0.77,False
sales,medium,4,140,3,False,False,0.63,0.54,False
sales,high,4,182,3,True,False,0.85,0.63,False
sales,low,3,179,2,True,False,0.45,0.55,False
sales,medium,3,150,3,True,False,0.63,0.31,False
sales,medium,4,151,3,False,False,0.74,0.98,False
sales,medium,6,117,7,False,False,0.95,0.16,False
sales,medium,3,156,7,False,False,0.78,0.54,False
sales,medium,3,211,7,False,False,0.48,0.73,False
sales,medium,6,286,7,False,True,0.63,0.16,False
sales,medium,5,233,7,False,True,0.82,0.57,False
sales,medium,4,222,3,True,True,0.88,0.88,False
sales,medium,4,258,7,False,True,0.81,0.95,False
sales,high,5,231,7,False,True,0.7,0.93,False
sales,low,3,220,7,False,True,0.58,0.91,False
sales,low,4,134,3,False,True,0.82,0.77,False
sales,low,6,141,3,True,False,0.94,0.24,False
sales,high,5,160,3,True,False,0.74,0.74,False
sales,low,4,259,3,False,False,0.59,0.53,False
sales,low,5,232,3,False,False,0.77,0.89,False
sales,low,5,272,2,False,False,0.77,0.23,False
sales,high,3,215,6,False,False,0.66,0.69,False
sales,low,4,222,3,False,False,0.72,0.52,False
sales,low,3,244,8,False,False,0.58,0.9,False
sales,low,5,224,8,True,False,0.63,0.92,False
sales,low,5,200,8,True,False,0.59,0.72,False
sales,low,4,143,8,False,False,0.61,0.92,False
sales,low,5,238,8,False,False,0.86,0.79,False
sales,low,4,145,3,False,False,0.89,0.48,False
sales,medium,4,108,10,False,False,0.76,0.27,False
sales,medium,3,247,10,False,False,0.49,0.67,False
sales,medium,3,213,10,False,False,0.7,0.48,False
IT,medium,4,209,8,True,False,0.6,0.99,False
product_management,medium,4,240,8,False,False,0.88,0.49,False
product_management,medium,3,100,8,True,False,0.45,0.39,False
product_management,medium,4,265,4,True,False,0.92,0.99,False
product_management,medium,3,209,3,False,False,0.57,0.78,False
IT,medium,3,154,10,False,False,0.73,0.5,False
management,high,5,230,10,False,False,0.79,0.61,False
management,high,4,208,7,False,True,0.6,0.88,False
management,high,2,141,7,True,True,0.44,0.44,False
management,high,3,262,7,True,True,0.78,0.73,False
management,high,4,206,7,False,True,0.84,0.58,False
management,high,3,166,3,True,True,0.98,0.74,False
marketing,medium,4,117,10,False,True,0.48,0.32,False
sales,medium,4,273,10,False,False,0.83,0.88,False
accounting,medium,4,270,10,False,False,0.9,0.81,False
support,low,3,138,10,False,False,0.92,0.59,False
engineering,low,3,235,10,False,False,0.65,0.79,False
management,low,4,190,10,True,False,0.64,0.92,False
marketing,low,3,192,3,False,False,0.85,0.76,False
marketing,low,5,214,3,True,False,0.65,0.91,False
marketing,low,4,242,2,True,False,0.84,0.8,False
sales,low,4,233,2,False,False,0.72,0.73,False
sales,low,3,218,4,False,False,0.53,0.88,False
sales,low,5,125,4,False,False,0.4,0.65,False
sales,low,4,178,2,False,False,0.5,0.84,False
sales,low,5,272,3,False,False,0.5,0.93,False
sales,low,3,265,4,False,False,0.6,0.64,False
sales,low,4,271,3,False,False,0.72,0.66,False
sales,low,3,179,3,True,False,0.56,0.76,False
IT,low,3,118,4,False,False,0.72,0.34,False
product_management,low,4,196,5,False,False,0.8,0.48,False
product_management,low,4,173,2,False,False,0.61,0.79,False
product_management,low,4,156,3,False,False,0.67,0.82,False
product_management,low,2,180,3,False,False,0.71,0.51,False
IT,low,4,263,3,False,False,0.78,0.84,False
management,high,5,134,3,False,False,0.79,0.66,False
management,high,3,189,3,True,False,0.88,0.72,False
management,high,4,167,4,False,False,0.91,0.53,False
management,high,5,132,2,True,False,0.8,0.81,False
management,high,3,209,2,False,False,0.9,0.58,False
management,high,2,227,5,True,False,0.56,0.82,False
marketing,medium,4,239,3,False,False,0.99,0.72,False
sales,medium,4,172,4,False,False,0.54,0.9,False
accounting,medium,3,188,4,False,False,0.91,0.98,False
support,medium,3,265,3,False,False,0.74,0.56,False
engineering,medium,3,153,3,True,False,0.82,0.77,False
management,medium,4,242,2,False,False,0.89,0.61,False
marketing,medium,4,262,3,True,True,0.61,0.97,False
marketing,high,3,246,2,False,True,0.55,0.64,False
marketing,low,4,211,2,False,True,0.97,0.99,False
sales,medium,3,145,4,False,True,0.42,0.61,False
sales,medium,4,256,3,False,True,0.71,0.72,False
sales,medium,2,245,2,True,True,0.91,0.67,False
sales,medium,3,151,3,False,False,0.56,0.9,False
sales,low,4,245,2,False,False,0.73,0.9,False
sales,low,4,171,3,False,False,0.61,0.63,False
sales,low,3,252,2,False,False,0.88,0.64,False
IT,low,3,175,2,False,False,0.65,0.44,False
product_management,low,4,210,3,False,False,0.94,0.64,False
product_management,low,2,180,2,False,False,0.95,0.65,False
product_management,low,5,103,5,False,False,0.9,0.69,False
product_management,low,4,110,3,False,False,0.51,0.93,False
IT,low,5,184,3,False,False,0.9,0.73,False
management,high,4,161,2,False,False,0.6,0.83,False
management,high,5,210,3,False,False,0.49,0.82,False
management,high,2,212,2,False,False,0.91,0.39,False
management,high,6,106,6,False,False,0.47,0.53,False
management,high,4,179,3,False,False,0.81,0.88,False
management,high,5,217,3,False,False,0.6,0.8,False
marketing,low,4,184,3,False,False,0.79,0.68,False
sales,low,3,210,2,False,False,0.6,0.66,False
accounting,low,4,246,2,False,False,0.61,0.61,False
support,low,4,262,3,False,False,0.55,0.74,False
engineering,low,4,245,3,True,True,0.83,0.61,False
management,low,3,222,3,True,True,0.99,0.57,False
marketing,medium,4,146,4,False,True,0.54,0.68,False
marketing,medium,4,263,3,False,True,0.79,0.75,False
marketing,medium,5,134,2,False,True,0.57,0.29,False
sales,medium,5,250,4,False,True,0.81,0.81,False
sales,medium,4,173,3,False,False,0.68,0.53,False
sales,medium,6,173,3,False,False,0.96,0.42,False
sales,medium,4,252,3,True,False,0.67,0.64,False
sales,medium,2,230,4,False,False,0.5,0.63,False
sales,medium,4,212,2,True,False,0.81,0.81,False
sales,medium,5,187,2,False,False,0.66,0.71,False
sales,medium,5,241,2,False,False,0.83,0.7,False
IT,medium,3,164,4,False,False,1.0,0.53,False
product_management,high,6,218,6,True,False,0.93,0.16,False
product_management,low,4,194,3,False,False,0.55,0.17,False
product_management,medium,3,158,2,False,False,0.95,0.7,False
product_management,medium,2,149,4,False,False,0.88,0.43,False
IT,medium,4,161,2,False,False,0.62,0.49,False
management,high,5,226,2,False,False,0.9,0.5,False
management,high,2,111,2,False,False,0.59,0.57,False
management,high,4,258,3,False,False,0.75,0.68,False
management,high,3,266,2,False,False,0.61,0.62,False
management,high,3,253,3,False,False,0.75,0.69,False
management,high,5,160,3,False,False,0.7,0.63,False
marketing,low,5,230,3,True,False,0.62,0.76,False
sales,low,5,198,3,False,False,0.76,0.62,False
accounting,low,3,250,3,False,False,0.69,0.82,False
support,low,4,225,5,False,False,0.7,0.2,False
engineering,low,3,178,3,True,False,0.7,0.16,False
management,low,4,196,3,False,False,0.78,0.2,False
marketing,low,4,240,2,False,False,0.51,0.53,False
marketing,low,3,204,3,False,False,0.63,0.71,False
marketing,low,3,250,3,False,False,0.93,0.7,False
sales,low,2,224,2,False,False,0.94,0.92,False
sales,low,4,268,3,False,False,0.92,0.81,False
sales,low,5,167,3,False,False,0.62,0.79,False
sales,low,3,168,3,False,False,0.64,0.53,False
sales,low,4,168,2,False,False,0.56,0.51,False
sales,low,5,158,3,False,False,0.9,0.78,False
sales,low,3,240,3,False,False,0.91,0.5,False
sales,medium,4,261,4,False,False,1.0,0.92,False
engineering,medium,4,176,2,False,False,0.54,0.59,False
support,medium,3,217,3,False,False,0.55,0.77,False
support,medium,5,224,2,False,False,0.87,0.74,False
support,medium,4,196,3,False,False,0.97,0.67,False
support,medium,3,223,3,False,False,0.59,0.56,False
support,medium,5,131,5,True,False,0.44,0.84,False
support,medium,2,167,2,False,False,0.77,0.53,False
support,medium,5,273,3,False,False,0.71,0.86,False
support,medium,3,98,3,False,False,0.68,0.77,False
support,medium,4,253,3,False,False,0.94,0.97,False
support,medium,5,174,3,False,False,0.87,0.69,False
support,high,3,274,2,False,False,0.9,0.73,False
engineering,low,6,174,5,False,False,0.47,0.42,False
engineering,medium,5,173,5,False,False,0.47,0.4,False
engineering,medium,2,198,4,False,False,0.41,0.33,False
management,medium,3,238,2,False,False,0.66,0.68,False
IT,medium,3,256,2,False,False,0.8,0.78,False
IT,low,3,179,2,False,False,0.6,0.92,False
IT,low,4,273,4,True,False,0.66,0.66,False
IT,low,3,104,4,False,False,0.45,0.6,False
IT,low,4,208,3,True,False,0.83,0.86,False
product_management,low,3,275,2,False,False,0.49,0.61,False
product_management,low,3,231,2,True,False,0.68,0.71,False
product_management,low,4,186,3,False,False,0.62,0.86,False
product_management,low,3,241,3,False,False,0.59,0.96,False
IT,low,3,194,2,True,False,0.54,0.7,False
management,high,4,196,3,False,True,0.49,0.38,False
management,high,6,185,3,False,True,0.75,0.39,False
management,high,2,148,2,True,True,0.4,0.49,False
management,high,4,150,3,False,True,0.62,0.78,False
management,high,5,121,5,False,True,0.79,0.74,False
management,high,4,266,3,False,True,0.76,0.82,False
sales,low,2,109,6,False,False,0.42,0.6,False
sales,low,3,143,4,False,False,0.99,0.72,False
sales,low,3,174,3,False,False,0.97,0.73,False
sales,medium,4,159,2,False,False,0.55,0.89,False
sales,medium,4,157,2,False,False,0.94,0.74,False
sales,medium,2,222,2,False,False,0.57,0.83,False
sales,medium,5,199,5,True,False,0.88,0.24,False
sales,medium,3,255,7,True,False,0.89,0.93,False
sales,medium,4,253,7,False,False,0.62,0.96,False
sales,medium,5,149,7,True,False,0.68,0.16,False
sales,medium,6,285,7,False,False,0.85,0.21,False
sales,medium,3,164,7,False,False,0.54,0.69,False
sales,medium,3,243,3,True,False,0.96,0.66,False
sales,medium,2,207,7,False,False,0.39,0.67,False
sales,medium,4,186,7,False,False,0.58,0.85,False
sales,high,4,211,7,False,False,0.92,0.37,False
sales,low,2,190,3,False,False,0.64,0.64,False
sales,medium,2,241,3,False,False,0.82,0.91,False
sales,medium,3,206,3,False,False,0.68,0.96,False
sales,medium,4,273,3,False,False,0.7,0.74,False
sales,medium,2,157,3,False,False,0.99,0.94,False
sales,low,3,183,2,False,False,0.72,0.37,False
sales,low,3,151,6,True,False,0.85,0.92,False
sales,low,3,217,3,False,False,0.72,0.86,False
sales,low,5,235,8,True,False,0.49,0.66,False
sales,low,4,127,8,False,False,0.61,0.19,False
sales,low,5,167,8,False,False,0.61,0.65,False
sales,low,3,260,8,False,False,0.44,0.92,False
sales,low,3,240,8,False,False,0.8,0.83,False
sales,low,4,187,3,False,False,0.82,0.94,False
sales,low,3,126,2,False,False,0.69,0.42,False
sales,low,6,168,3,False,False,0.53,0.78,False
sales,low,4,197,5,False,False,0.76,0.58,False
sales,low,2,170,8,False,False,0.64,0.5,False
IT,low,3,219,8,True,False,0.76,0.82,False
